
Server running on port 17000

Server actions:
start | stop | restart | changeAddr | exit | help

16.531618, 0.913167, 8.152777
16.670834, 0.905703, 8.085399
16.806587, 0.898279, 8.019125
16.945795, 0.890976, 7.981984
17.081459, 0.883790, 7.917614
17.217093, 0.876720, 7.870463
17.356302, 0.869762, 7.831474
17.488073, 0.862914, 7.793710
17.627291, 0.857266, 7.821398
17.763784, 0.851551, 7.846512
17.902067, 0.845308, 7.786154
18.040211, 0.838855, 7.726718
18.174778, 0.832500, 7.702955
18.313957, 0.826241, 7.659869
18.449608, 0.820075, 7.602705
18.587818, 0.814000, 7.553745
18.723423, 0.808015, 7.498203
18.858572, 0.802117, 7.443471
18.998613, 0.797536, 7.474759
19.133322, 0.792446, 7.530937
19.272511, 0.786929, 7.477145
19.407148, 0.781348, 7.424116
19.546375, 0.775845, 7.371833
19.682138, 0.770420, 7.341492
19.821409, 0.765070, 7.311042
19.957096, 0.759793, 7.260621
20.096378, 0.754589, 7.224389
20.228086, 0.749456, 7.195902
20.367203, 0.745270, 7.217277
20.502865, 0.741074, 7.233345
20.638424, 0.736400, 7.185123
20.777622, 0.731523, 7.137539
20.913374, 0.726842, 7.150448
21.052597, 0.722092, 7.142375
21.188663, 0.717403, 7.095995
21.327885, 0.712774, 7.050215
21.459629, 0.708205, 7.005021
21.598833, 0.704777, 7.048326
21.734461, 0.701076, 7.096590
21.873646, 0.696730, 7.051958
22.008278, 0.692500, 7.046113
22.147232, 0.688199, 7.014620
22.282658, 0.683951, 6.971320
22.422089, 0.679755, 6.946667
22.557522, 0.675610, 6.904310
22.696695, 0.671515, 6.880396
22.832262, 0.667470, 6.866393
22.971233, 0.663473, 6.825277
23.106657, 0.659524, 6.784650
23.241755, 0.655622, 6.744504
23.377176, 0.652647, 6.704831
23.516171, 0.649708, 6.665622
23.655138, 0.646279, 6.626868
23.790554, 0.642544, 6.588562
23.929525, 0.639023, 6.593269
24.065027, 0.635372, 6.584535
24.203999, 0.631762, 6.547122
24.339424, 0.628475, 6.561667
24.478415, 0.624944, 6.577508
24.613821, 0.621453, 6.540762
24.752888, 0.618056, 6.556515
24.888287, 0.614641, 6.565096
25.022238, 0.611264, 6.529025
25.160896, 0.608853, 6.582598
25.295527, 0.606413, 6.624393
25.434032, 0.603189, 6.588585
25.576126, 0.600000, 6.553163
25.708178, 0.596792, 6.518119
25.847269, 0.593617, 6.493947
25.983105, 0.590476, 6.472953
26.122343, 0.587369, 6.454449
26.257999, 0.584293, 6.431250
26.396214, 0.581250, 6.410683
26.531979, 0.578239, 6.377467
26.671261, 0.575258, 6.352213
26.806973, 0.572308, 6.330011
26.946341, 0.569388, 6.297715
27.078424, 0.566498, 6.278558
27.215750, 0.564495, 6.309947
27.395550, 0.562412, 6.322354
27.491896, 0.559750, 6.290742
27.626762, 0.556965, 6.259445
27.764957, 0.554208, 6.228457
27.903131, 0.551478, 6.217348
28.038893, 0.548775, 6.199261
28.177057, 0.546098, 6.169020
28.315208, 0.543447, 6.146307
28.450392, 0.540821, 6.116615
28.585684, 0.538221, 6.087208
28.721376, 0.536316, 6.118580
28.859678, 0.534334, 6.143791
28.998844, 0.531991, 6.114673
29.134546, 0.529481, 6.085830
29.270414, 0.527042, 6.078601
29.409571, 0.524626, 6.050197
29.545254, 0.522186, 6.022056
29.684425, 0.519769, 6.010157
29.820095, 0.517373, 5.996448
29.959257, 0.515000, 5.980252
30.094948, 0.512649, 5.959873
30.234076, 0.510318, 5.937267
30.369652, 0.508009, 5.910402
30.508797, 0.505721, 5.883779
30.644409, 0.503543, 5.873280
30.783628, 0.501295, 5.871267
30.919548, 0.499067, 5.863125
31.058792, 0.496903, 5.837183
31.194462, 0.494714, 5.827067
31.329700, 0.492544, 5.801510
31.465349, 0.491223, 5.842453
31.600985, 0.489826, 5.878648
31.740221, 0.487879, 5.853199
31.875872, 0.485862, 5.827970
32.015091, 0.483820, 5.802957
32.150753, 0.481752, 5.778158
32.288952, 0.479745, 5.762022
32.427967, 0.477712, 5.750158
32.563404, 0.475696, 5.740863
32.702404, 0.473698, 5.727114
32.837849, 0.471716, 5.703151
32.976849, 0.469750, 5.691730
33.112305, 0.467801, 5.678624
33.251308, 0.465868, 5.663320
33.386761, 0.463951, 5.640014
33.525776, 0.462049, 5.622969
33.661228, 0.460163, 5.600018
33.800228, 0.458293, 5.577254
33.935768, 0.456437, 5.560823
34.070797, 0.454597, 5.538401
34.206230, 0.453534, 5.571104
34.345234, 0.452240, 5.608065
34.480801, 0.450797, 5.585721
34.619961, 0.449127, 5.563556
34.755547, 0.447352, 5.541566
34.894695, 0.445748, 5.548875
35.030285, 0.444039, 5.548948
35.169441, 0.442305, 5.527273
35.305309, 0.440778, 5.533281
35.445194, 0.439109, 5.536555
35.580830, 0.437413, 5.515178
35.719383, 0.435731, 5.513016
35.855064, 0.434100, 5.491893
35.994286, 0.432443, 5.485983
36.129932, 0.430875, 5.490132
36.269218, 0.429318, 5.469336
36.405125, 0.427698, 5.448697
36.540783, 0.426128, 5.445330
36.680004, 0.424532, 5.434166
36.815628, 0.422948, 5.413889
36.954849, 0.421413, 5.406591
37.090466, 0.419852, 5.401561
37.229691, 0.418303, 5.390723
37.365402, 0.416765, 5.370904
37.504627, 0.415238, 5.356647
37.637623, 0.413723, 5.337098
37.773346, 0.412909, 5.372851
37.912830, 0.411957, 5.405081
38.048485, 0.410614, 5.385568
38.187679, 0.409209, 5.366196
38.323330, 0.407814, 5.346962
38.462524, 0.406429, 5.327866
38.598167, 0.404983, 5.308905
38.733780, 0.403546, 5.290079
38.873009, 0.402156, 5.283579
39.008690, 0.400810, 5.264975
39.147148, 0.399404, 5.256936
39.286373, 0.398077, 5.255791
39.422024, 0.396690, 5.249817
39.561268, 0.395313, 5.231588
39.696918, 0.393945, 5.220489
39.832569, 0.392587, 5.202487
39.971901, 0.391237, 5.184609
40.107544, 0.389966, 5.173784
40.246777, 0.388669, 5.162856
40.382435, 0.387347, 5.145295
40.521782, 0.386068, 5.137870
40.657597, 0.384764, 5.127341
40.796803, 0.383468, 5.110077
40.932457, 0.382215, 5.098022
41.071732, 0.380937, 5.094156
41.207390, 0.379734, 5.099097
41.346642, 0.378472, 5.098529
41.482307, 0.377219, 5.081646
41.617962, 0.376040, 5.076563
41.757603, 0.374803, 5.071181
41.893261, 0.373574, 5.054554
42.032475, 0.372419, 5.054146
42.168137, 0.371238, 5.049218
42.307350, 0.370033, 5.032825
42.442982, 0.368900, 5.024725
42.581688, 0.367742, 5.014901
42.717121, 0.366592, 4.998775
42.856094, 0.365417, 4.982754
42.991486, 0.364250, 4.966835
43.130470, 0.363090, 4.957306
43.265957, 0.361969, 4.941569
43.404926, 0.360855, 4.925931
43.540333, 0.359780, 4.910392
43.679302, 0.358680, 4.898057
43.818291, 0.357587, 4.882702
43.953808, 0.356532, 4.867444
44.092941, 0.355421, 4.856890
44.228363, 0.354317, 4.841806
44.367344, 0.353282, 4.835989
44.502747, 0.352223, 4.828885
44.641731, 0.351139, 4.814026
44.777142, 0.350154, 4.814806
44.916122, 0.349144, 4.810653
45.051792, 0.348110, 4.795986
45.190777, 0.347052, 4.781408
45.326164, 0.346000, 4.766919
45.465111, 0.345076, 4.768932
45.603016, 0.344067, 4.771056
45.737930, 0.343033, 4.756729
45.876060, 0.342066, 4.755875
46.014221, 0.341075, 4.750575
46.155434, 0.340060, 4.736436
46.286526, 0.339288, 4.745683
46.425652, 0.338344, 4.756452
46.564663, 0.337346, 4.742421
46.700169, 0.336530, 4.743369
46.839142, 0.335572, 4.746836
46.974548, 0.334591, 4.732956
47.113525, 0.333732, 4.726357
47.248932, 0.332762, 4.730297
47.387920, 0.331798, 4.716586
47.523312, 0.330896, 4.702954
47.662319, 0.329972, 4.699360
47.801262, 0.329052, 4.685857
47.936672, 0.328138, 4.672430
48.075603, 0.327229, 4.659081
48.209808, 0.326325, 4.645807
48.347969, 0.325398, 4.632608
48.486065, 0.324561, 4.625116
48.623775, 0.323757, 4.612051
48.761959, 0.322845, 4.607453
48.897614, 0.321995, 4.605879
49.036762, 0.321093, 4.599885
49.171394, 0.320308, 4.595581
49.310547, 0.319471, 4.591022
49.448750, 0.318584, 4.578269
49.584366, 0.317729, 4.575400
49.720005, 0.316851, 4.568352
49.859200, 0.315978, 4.555767
49.994808, 0.315165, 4.548812
50.133972, 0.314302, 4.543105
50.269611, 0.313498, 4.536222
50.408794, 0.312752, 4.523861
50.544415, 0.311930, 4.518444
50.683586, 0.311166, 4.512881
50.819210, 0.310379, 4.504787
50.958393, 0.309542, 4.492644
51.094013, 0.308791, 4.490090
51.233170, 0.307990, 4.485985
51.369061, 0.307220, 4.478042
51.508236, 0.306427, 4.468730
51.643837, 0.305665, 4.459537
51.783009, 0.304855, 4.452940
51.918659, 0.304154, 4.451868
52.057850, 0.303378, 4.450529
52.193459, 0.302685, 4.446808
52.332619, 0.301995, 4.435136
52.468224, 0.301205, 4.423526
52.607410, 0.300444, 4.423563
52.743000, 0.299688, 4.412043
52.881207, 0.298961, 4.400583
53.016830, 0.298187, 4.393116
53.156013, 0.297494, 4.388134
53.291607, 0.296727, 4.384652
53.430794, 0.295964, 4.373380
53.566391, 0.295257, 4.367357
53.705582, 0.294502, 4.363754
53.841187, 0.293801, 4.360368
53.976788, 0.293079, 4.354424
54.115997, 0.292361, 4.343373
54.251698, 0.291697, 4.332377
54.390862, 0.290960, 4.331399
54.526562, 0.290252, 4.333228
54.665714, 0.289573, 4.322340
54.801414, 0.288873, 4.314043
54.940571, 0.288250, 4.308189
55.076180, 0.287582, 4.303756
55.215351, 0.286866, 4.293050
55.350975, 0.286179, 4.291186
55.490158, 0.285520, 4.280565
55.625767, 0.284815, 4.274994
55.764919, 0.284163, 4.271752
55.900627, 0.283539, 4.261257
56.039822, 0.282893, 4.253230
56.175453, 0.282299, 4.246542
56.313904, 0.281610, 4.243438
56.450680, 0.281168, 4.250205
56.586311, 0.280559, 4.260767
56.725502, 0.279879, 4.250451
56.861130, 0.279300, 4.251184
57.000420, 0.278675, 4.249251
57.136040, 0.278005, 4.239036
57.275337, 0.277387, 4.233597
57.410957, 0.276771, 4.223468
57.550194, 0.276110, 4.213388
57.685814, 0.275643, 4.227453
57.825001, 0.275012, 4.240835
57.960918, 0.274361, 4.230785
58.096539, 0.273878, 4.232746
58.235733, 0.273326, 4.235554
58.371441, 0.272683, 4.225588
58.510620, 0.272066, 4.223772
58.646248, 0.271499, 4.213880
58.785419, 0.270888, 4.208643
58.921124, 0.270280, 4.198833
59.060318, 0.269745, 4.189068
59.195988, 0.269188, 4.184043
59.335171, 0.268658, 4.176641
59.470772, 0.268061, 4.171670
59.609863, 0.267466, 4.162058
59.744511, 0.266897, 4.152490
59.883488, 0.266308, 4.145231
60.022461, 0.265698, 4.135746
60.157867, 0.265206, 4.135561
60.296928, 0.264670, 4.135133
60.432343, 0.264091, 4.125735
60.571308, 0.263538, 4.119739
60.706711, 0.262964, 4.112712
60.845692, 0.262416, 4.105657
60.981110, 0.261870, 4.096410
61.120354, 0.261304, 4.087205
61.255924, 0.260808, 4.082581
61.394985, 0.260314, 4.073448
61.530396, 0.259733, 4.064355
61.669376, 0.259176, 4.063002
61.804775, 0.258689, 4.053973
61.943848, 0.258227, 4.044984
62.079525, 0.257700, 4.040511
62.218769, 0.257153, 4.031591
62.354431, 0.256652, 4.026054
62.493675, 0.256132, 4.020455
62.629337, 0.255593, 4.011638
62.768566, 0.255055, 4.002860
62.904236, 0.254586, 3.994120
63.043369, 0.254053, 3.991866
63.178055, 0.253587, 3.989835
63.317234, 0.253124, 3.981180
63.452881, 0.252641, 3.972563
63.592030, 0.252182, 3.966113
63.727596, 0.251682, 3.960838
63.866726, 0.251183, 3.952320
64.002274, 0.250709, 3.943839
64.141403, 0.250193, 3.938563
64.276962, 0.249680, 3.930147
64.416191, 0.249276, 3.921767
64.551750, 0.248830, 3.920963
64.690987, 0.248323, 3.912638
64.826569, 0.247882, 3.910783
64.965714, 0.247421, 3.906686
65.101280, 0.247026, 3.902716
65.240417, 0.246548, 3.901768
65.375977, 0.246051, 3.893571
65.515114, 0.245619, 3.889545
65.654594, 0.245168, 3.885643
65.793739, 0.244656, 3.877531
65.925797, 0.244146, 3.912760
66.061356, 0.243639, 3.904625
66.199234, 0.243133, 3.896524
66.337120, 0.242692, 3.888457
66.475266, 0.242191, 3.887608
66.613380, 0.241712, 3.883690
66.751381, 0.241235, 3.875699
66.886948, 0.240760, 3.867741
67.026138, 0.240287, 3.859815
67.161858, 0.239878, 3.851922
67.297554, 0.239429, 3.849221
67.436806, 0.239104, 3.849412
67.572495, 0.238659, 3.853924
67.711739, 0.238195, 3.846107
67.851288, 0.237956, 3.850608
67.990562, 0.237475, 3.885634
68.126221, 0.236996, 3.918596
68.265457, 0.236540, 3.910712
68.401123, 0.236105, 3.902859
68.540344, 0.235632, 3.900965
68.676025, 0.235320, 3.909348
68.815231, 0.234871, 3.919258
68.950958, 0.234403, 3.911450
69.086708, 0.234195, 3.917745
69.225922, 0.233850, 3.929533
69.361633, 0.233387, 3.921752
69.500877, 0.232985, 3.924716
69.636459, 0.232565, 3.921967
69.774704, 0.232107, 3.914246
69.910339, 0.231690, 3.912520
70.048592, 0.231334, 3.904849
70.187881, 0.230920, 3.902992
70.323586, 0.230567, 3.901295
70.466820, 0.230195, 3.897532
70.602539, 0.229748, 3.889949
70.738487, 0.229301, 3.910823
70.878128, 0.228857, 3.903244
71.013832, 0.228414, 3.895694
71.153099, 0.227993, 3.888173
71.288788, 0.227650, 3.880681
71.428055, 0.227270, 3.878904
71.563782, 0.226930, 3.875341
71.699501, 0.226571, 3.870822
71.838791, 0.226215, 3.863421
71.974480, 0.225840, 3.856048
72.113739, 0.225429, 3.848703
72.249428, 0.225115, 3.848117
72.388725, 0.224763, 3.847359
72.524452, 0.224394, 3.840073
72.663742, 0.224008, 3.832814
72.803612, 0.223623, 3.825582
72.939415, 0.223202, 3.818377
73.078667, 0.222782, 3.834359
73.214417, 0.222365, 3.827165
73.353561, 0.221967, 3.819998
73.492043, 0.221627, 3.812858
73.627647, 0.221288, 3.805744
73.763336, 0.220913, 3.798657
73.902496, 0.220558, 3.794347
74.038193, 0.220186, 3.789184
74.177353, 0.219852, 3.784906
74.312943, 0.219520, 3.777910
74.452110, 0.219152, 3.770940
74.587761, 0.218840, 3.768654
74.730881, 0.218548, 3.761726
74.866478, 0.218147, 3.778040
75.005669, 0.217748, 3.800921
75.142448, 0.217350, 3.793972
75.278038, 0.216953, 3.787049
75.417175, 0.216594, 3.780151
75.552757, 0.216310, 3.773278
75.692070, 0.215971, 3.772688
75.827766, 0.215689, 3.771350
75.967064, 0.215335, 3.770766
76.102776, 0.215055, 3.771262
76.242050, 0.214739, 3.769794
76.377754, 0.214389, 3.763014
76.521004, 0.214094, 3.760681
76.656731, 0.213710, 3.774782
76.792336, 0.213328, 3.790663
76.930634, 0.212947, 3.783894
77.069901, 0.212621, 3.777149
77.205681, 0.212243, 3.776724
77.344971, 0.211937, 3.776142
77.480667, 0.211632, 3.769446
77.616356, 0.211293, 3.762775
77.755615, 0.211043, 3.762221
77.891304, 0.210724, 3.763614
78.030617, 0.210370, 3.756988
78.166313, 0.210036, 3.753052
78.305580, 0.209667, 3.750790
78.445175, 0.209475, 3.758391
78.584435, 0.209109, 3.785420
78.720131, 0.208744, 3.806175
78.859398, 0.208450, 3.799544
78.995132, 0.208105, 3.810522
79.130836, 0.207744, 3.803907
79.270103, 0.207488, 3.805001
79.405815, 0.207180, 3.807167
79.545097, 0.206823, 3.800591
79.680794, 0.206604, 3.803630
79.820068, 0.206352, 3.805564
79.955772, 0.206014, 3.799026
80.099037, 0.205815, 3.803496
80.234596, 0.205463, 3.825590
80.372932, 0.205112, 3.843643
80.508621, 0.204762, 3.837084
80.647888, 0.204447, 3.830547
80.783569, 0.204116, 3.829194
80.922829, 0.203838, 3.826040
81.058510, 0.203577, 3.819555
81.197807, 0.203300, 3.814759
81.333481, 0.203092, 3.812587
81.472733, 0.202834, 3.811975
81.608482, 0.202559, 3.805558
81.748131, 0.202303, 3.800861
81.887573, 0.201964, 3.812650
82.023254, 0.201625, 3.829986
82.162498, 0.201288, 3.823581
82.298172, 0.200952, 3.817198
82.437401, 0.200634, 3.810836
82.573067, 0.200350, 3.804495
82.712296, 0.200084, 3.798176
82.847954, 0.199835, 3.791877
82.987183, 0.199570, 3.787231
83.122841, 0.199323, 3.782643
83.258537, 0.199076, 3.776401
83.397789, 0.198814, 3.770179
83.533470, 0.198537, 3.763978
83.676552, 0.198309, 3.761038
83.814880, 0.197984, 3.776019
83.950653, 0.197660, 3.794657
84.086342, 0.197337, 3.788456
84.225609, 0.197064, 3.782276
84.361374, 0.196743, 3.781879
84.500610, 0.196505, 3.783744
84.636284, 0.196250, 3.783350
84.775520, 0.195965, 3.777218
84.911232, 0.195729, 3.775197
85.050545, 0.195445, 3.773873
85.186234, 0.195194, 3.771865
85.329445, 0.194992, 3.765791
85.465202, 0.194679, 3.780867
85.600716, 0.194366, 3.799184
85.738991, 0.194055, 3.793096
85.878143, 0.193760, 3.787027
86.013710, 0.193547, 3.780977
86.152863, 0.193318, 3.779667
86.288429, 0.193058, 3.773648
86.426651, 0.192814, 3.770017
86.565002, 0.192572, 3.764033
86.699791, 0.192314, 3.758067
86.843803, 0.192105, 3.755224
86.978653, 0.191801, 3.768586
87.116592, 0.191499, 3.783044
87.254715, 0.191197, 3.777086
87.391754, 0.190897, 3.771148
87.527740, 0.190660, 3.765228
87.666809, 0.190424, 3.759326
87.802444, 0.190126, 3.753443
87.941589, 0.189938, 3.756055
88.077164, 0.189735, 3.756513
88.216301, 0.189440, 3.750662
88.356049, 0.189270, 3.757397
88.495186, 0.188976, 3.775305
88.630745, 0.188683, 3.789859
88.769890, 0.188391, 3.783992
88.905548, 0.188099, 3.778143
89.044662, 0.187825, 3.772313
89.180321, 0.187612, 3.766500
89.319420, 0.187354, 3.766019
89.455048, 0.187189, 3.767229
89.594276, 0.186994, 3.767499
89.729950, 0.186708, 3.761729
89.869560, 0.186606, 3.769894
90.008804, 0.186321, 3.794237
90.144485, 0.186037, 3.813898
90.283569, 0.185845, 3.808093
90.421898, 0.185593, 3.818139
90.557434, 0.185342, 3.812346
90.695747, 0.185182, 3.806569
90.831459, 0.184963, 3.808461
90.970764, 0.184683, 3.802708
91.110329, 0.184556, 3.809178
91.249588, 0.184278, 3.828674
91.385292, 0.184000, 3.842690
91.524551, 0.183739, 3.836920
91.660278, 0.183524, 3.831167
91.799522, 0.183249, 3.831335
91.935196, 0.183035, 3.833169
92.070946, 0.182836, 3.827448
92.210197, 0.182609, 3.823947
92.345894, 0.182396, 3.820514
92.489113, 0.182229, 3.814837
92.624786, 0.181959, 3.827939
92.764023, 0.181689, 3.842714
92.899704, 0.181435, 3.837029
93.038956, 0.181167, 3.840097
93.174698, 0.180989, 3.841144
93.313927, 0.180781, 3.842021
93.449654, 0.180530, 3.836370
93.585312, 0.180294, 3.833708
93.724548, 0.180074, 3.828087
93.864220, 0.179898, 3.822482
94.002541, 0.179635, 3.832126
94.140930, 0.179373, 3.841011
94.276642, 0.179111, 3.835412
94.415695, 0.178865, 3.829829
94.554077, 0.178605, 3.826425
94.689919, 0.178404, 3.826004
94.825661, 0.178203, 3.820459
94.964935, 0.177945, 3.814930
95.100647, 0.177761, 3.815994
95.239906, 0.177576, 3.810488
95.375641, 0.177364, 3.804997
95.514908, 0.177195, 3.803067
95.654503, 0.177055, 3.797603
95.790230, 0.176801, 3.809564
95.929489, 0.176548, 3.823169
96.065193, 0.176295, 3.817700
96.204445, 0.176100, 3.812246
96.340134, 0.175906, 3.806808
96.479408, 0.175684, 3.801385
96.615112, 0.175491, 3.798855
96.758339, 0.175356, 3.793459
96.894058, 0.175107, 3.808161
97.033340, 0.174859, 3.824402
97.169052, 0.174611, 3.818993
97.304749, 0.174365, 3.813599
97.443817, 0.174204, 3.808220
97.582199, 0.174000, 3.809143
97.717812, 0.173812, 3.806632
97.857063, 0.173624, 3.801286
97.992661, 0.173465, 3.795954
98.131889, 0.173320, 3.790638
98.271339, 0.173189, 3.785336
98.410492, 0.172947, 3.793825
98.546074, 0.172706, 3.802653
98.685211, 0.172480, 3.797357
98.820801, 0.172240, 3.801227
98.959953, 0.172098, 3.802797
99.095573, 0.171942, 3.803840
99.231255, 0.171746, 3.798571
99.374397, 0.171591, 3.797410
99.510086, 0.171354, 3.806834
99.649620, 0.171118, 3.815151
99.785301, 0.170896, 3.809896
99.924530, 0.170702, 3.804656
100.060196, 0.170522, 3.799429
100.199425, 0.170357, 3.794218
100.335136, 0.170137, 3.792484
100.474358, 0.169973, 3.792690
100.610077, 0.169823, 3.787508
100.753273, 0.169646, 3.784359
100.888725, 0.169415, 3.779203
101.027046, 0.169184, 3.790936
101.162651, 0.168954, 3.785786
101.301659, 0.168834, 3.780649
101.437134, 0.168632, 3.787195
101.576118, 0.168431, 3.782070
101.715439, 0.168352, 3.776959
101.854416, 0.168125, 3.793187
101.989960, 0.167898, 3.788075
102.128952, 0.167739, 3.782977
102.264389, 0.167581, 3.777892
102.403442, 0.167356, 3.772821
102.539078, 0.167226, 3.778616
102.678085, 0.167069, 3.780828
102.813530, 0.166926, 3.777805
102.956505, 0.166783, 3.772761
103.095566, 0.166560, 3.767731
103.231087, 0.166339, 3.779572
103.366692, 0.166157, 3.774545
103.505829, 0.165963, 3.779358
103.644981, 0.165770, 3.774346
103.780563, 0.165630, 3.769347
103.916183, 0.165490, 3.764361
104.056778, 0.165350, 3.759388
104.196098, 0.165211, 3.754429
104.335434, 0.164994, 3.749482
104.470360, 0.164777, 3.757933
104.609367, 0.164560, 3.752995
104.744835, 0.164384, 3.748070
104.883850, 0.164194, 3.746393
105.019287, 0.164058, 3.744806
105.158287, 0.163896, 3.743783
105.293823, 0.163773, 3.742200
105.436813, 0.163664, 3.737321
105.572235, 0.163451, 3.746312
105.711250, 0.163238, 3.756205
105.846779, 0.163052, 3.751327
105.985794, 0.162880, 3.746462
106.121231, 0.162721, 3.741609
106.260239, 0.162562, 3.736768
106.399323, 0.162403, 3.731941
106.538658, 0.162271, 3.727125
106.677643, 0.162062, 3.737593
106.813087, 0.161854, 3.752346
106.952080, 0.161646, 3.747523
107.087547, 0.161477, 3.742712
107.226540, 0.161334, 3.737914
107.361977, 0.161191, 3.733128
107.500351, 0.161049, 3.728354
107.642677, 0.160933, 3.723592
107.777321, 0.160727, 3.733796
107.915939, 0.160523, 3.743545
108.052338, 0.160369, 3.738782
108.188805, 0.160242, 3.734031
108.327972, 0.160102, 3.731170
108.463448, 0.159975, 3.727725
108.606987, 0.159899, 3.723006
108.742706, 0.159697, 3.737478
108.881966, 0.159495, 3.753292
109.017670, 0.159294, 3.748559
109.157028, 0.159131, 3.743838
109.292801, 0.159007, 3.739129
109.432060, 0.158857, 3.737527
109.567848, 0.158758, 3.736642
109.703583, 0.158634, 3.735761
109.842819, 0.158486, 3.731085
109.982399, 0.158375, 3.729582
110.121651, 0.158178, 3.738461
110.257324, 0.157980, 3.748306
110.396645, 0.157784, 3.743638
110.532318, 0.157625, 3.738982
110.671577, 0.157441, 3.739235
110.807335, 0.157320, 3.738986
110.947357, 0.157225, 3.734353
111.085808, 0.157030, 3.744454
111.224739, 0.156836, 3.758143
111.359619, 0.156642, 3.753503
111.502823, 0.156609, 3.748875
111.638489, 0.156417, 3.770423
111.777794, 0.156224, 3.765785
111.913460, 0.156106, 3.776073
112.052666, 0.155927, 3.787773
112.188316, 0.155748, 3.783131
112.325172, 0.155692, 3.778501
112.464417, 0.155587, 3.782317
112.600052, 0.155446, 3.777699
